#
# Course06.txt
#
#	コースデータ
#

#制限速度(km/h)
60

#中央分離帯オブジェクト番号
(
	200	400
	423	409
	650	409
	800	401
	810	409
	1000	400
	1031	409
	1050	409
	1200	409
	1509	409
	1600	401
	1662	409
	1753	409
	1800	400
	1868	409
	2000	401
	2106	409
	2200	400
	2250	409
	2400	401
	2523	409
	2600	400
	2620	409
	2800	401
	2850	409
	3000	400
	3050	409
	3200	401
	3261	409
	3400	400
	3450	409
	3600	401
	3650	409
	3800	400
	3850	409
	4000	401
	4360	409
	4820	400
)

#ビルオブジェクト(AmbientObjectSpec.txtのオブジェクト番号)
(
	410 411 412 413 414 415 416 417 418 419
)

#コース座標列	double[]
(
	0.0	0.0	0.0	0
	0.0	0.0	50.0	0
	0.0	0.0	100.0	0
	0.0	0.0	150.0	0
	0.0	0.0	200.0	0
	0.0	0.0	250.0	0
	-11.0	0.0	300.0	0
	-10.0	0.0	350.0	0
	-5.0	0.0	400.0	0
	-3.0	0.0	450.0	0
	-10.0	1.0	500.0	0
	0.0	0.0	550.0	0
	0.0	0.0	600.0	0
	0.0	0.0	650.0	0
	-5.0	0.0	700.0	0
	0.0	1.0	750.0	0
	-10.0	-2.0	800.0	0
	10.0	0.0	850.0	0
	-10.0	0.0	900.0	0
	-12.0	3.0	950.0	0
	0.0	0.0	1000.0	0
	0.0	0.0	1050.0	0
	1.0	0.0	1100.0	0
	5.0	0.0	1150.0	0
	10.0	-1.0	1200.0	0
	0.0	-1.0	1250.0	0
	-1.0	0.0	1300.0	0
	0.0	0.0	1350.0	0
	2.0	0.0	1400.0	0
	0.0	0.0	1450.0	0
	-2.0	0.0	1500.0	0
	5.0	0.0	1550.0	0
	4.0	0.0	1600.0	0
	7.0	0.0	1650.0	0
	5.0	0.0	1700.0	0
	0.0	0.0	1750.0	0
	0.0	0.0	1800.0	0
	1.0	0.0	1850.0	0
	0.0	0.0	1900.0	0
	0.0	0.0	1950.0	0
	0.0	0.0	2000.0	0
	-4.0	0.0	2050.0	0
	0.0	-1.0	2100.0	0
	0.0	0.0	2150.0	0
	-2.0	1.0	2200.0	0
	-5.0	1.0	2250.0	0
	0.0	0.0	2300.0	0
	0.0	0.0	2350.0	0
	0.0	0.0	2400.0	0
	0.0	0.0	2450.0	0
	-5.0	1.0	2500.0	0
	-5.0	1.0	2550.0	0
	1.0	0.0	2600.0	1
	0.0	0.0	2650.0	2
	-10.0	0.0	2700.0	2
	0.0	6.0	2750.0	2
	-10.0	7.0	2800.0	2
	0.0	5.0	2850.0	2
	-4.0	6.0	2900.0	2
	-6.0	5.0	2950.0	2
	4.0	6.0	3000.0	2
	5.0	4.0	3050.0	2
	10.0	5.0	3100.0	2
	20.0	6.0	3150.0	2
	5.0	0.0	3200.0	2
	6.0	0.0	3250.0	3
	0.0	0.0	3300.0	0
	0.0	0.0	3350.0	0
	0.0	0.0	3400.0	0
	0.0	0.0	3450.0	0
	4.0	0.0	3500.0	0
	-2.0	0.0	3550.0	0
	0.0	1.0	3600.0	0
	-10.0	1.0	3650.0	0
	0.0	2.0	3700.0	0
	-10.0	0.0	3750.0	0
	0.0	2.0	3800.0	0
	0.0	0.0	3850.0	0
	5.0	0.0	3900.0	1
	0.0	0.0	3950.0	2
	3.0	0.0	4000.0	2
	0.0	8.0	4050.0	2
	-5.0	6.0	4100.0	2
	0.0	8.0	4150.0	2
	4.0	6.0	4200.0	2
	0.0	8.0	4250.0	2
	5.0	7.0	4300.0	2
	0.0	8.0	4350.0	2
	2.0	6.0	4400.0	2
	0.0	8.0	4450.0	2
	-6.0	0.0	4500.0	2
	0.0	0.0	4550.0	3
	-6.0	0.0	4600.0	0
	0.0	0.0	4650.0	0
	10.0	0.0	4700.0	0
	0.0	0.0	4750.0	0
	10.0	0.0	4800.0	0
	0.0	0.0	4850.0	0
	0.0	0.0	4900.0	0
	0.0	0.0	4950.0	0
	0.0	0.0	5000.0	0
	0.0	0.0	5050.0	0
	0.0	0.0	5100.0	0
)

#環境オブジェクト
	#環境オブジェクト番号	 出現座標位置(y,x)	Y軸回転角度
	#int					 double[]			int

#工事バリケード山形
	21	2442.0	-1.0	0
	21	2670.4	-4.8	0
	21	2671.9	-5.3	0
	21	2674.0	-5.8	0
	21	2909.6	-1.0	0
	21	2910.9	-1.8	0
	21	2912.6	-2.2	0
	21	3670.0	-1.0	0

#障害物（コーン）
	22	940.0	-1.8	0
	22	930.0	-1.0	0
	22	720.0	-4.8	0
	22	720.0	-5.6	0
	22	710.0	-5.2	0
	22	3110.2	-9.4	0
	22	3112.0	-8.6	0
	22	3115.6	-7.7	0
	22	4322.0	-2.1	0
	22	4313.0	-1.1	0
	22	4159.0	-5.6	0
	22	4145.0	-4.8	0
	22	4064.0	-8.2	0
	22	4055.0	-9.2	0
	22	3966.0	-2.0	0
	22	3956.0	-1.2	0
	22	1020.0	-5.6	0
	22	1020.0	-4.8	0

#看板
	23	660.0	-12.0	0
	23	960.0	-12.0	0
	23	2160.0	-12.0	0

#陸橋
	32	1800.0	0.0	0
	32	3800.0	0.0	0
	32	2470.0	0.0	0
	32	870.0	0.0	0

#アンダーパス
	33	2280.0	0.0	0
	33	1114.2	-0.2	0
	33	1257.0	0.1	0
	33	1294.4	-0.2	0
	33	1333.2	0.1	0
	33	3480.0	0.0	0
	33	460.0	0.0	0

#畑
	36	1830.0	0.0	0
	36	1600.0	0.0	0
	36	1500.0	0.0	0

#歩道橋1(60K/h)
	37	1070.0	0.0	0
	37	3670.0	0.0	0
	37	4700.0	0.0	0

#歩道橋2(60K/h)
	40	1580.0	0.0	0

#高架道看板
	41	2650.0	0.0	0
	41	3250.1	0.0	180
	41	3950.0	-0.1	0
	41	4550.0	0.0	180

#制限速度標識柱型(60k/h)
	52	2320.0	-11.0	0
	52	1820.0	-11.0	0
	52	320.0	-11.0	0
	52	820.0	-11.0	0

#制限速度標識柱型(80k/h)
	53	2775.0	-10.2	0
	53	4286.0	-10.3	180
	53	4063.0	-10.2	180
	53	2977.0	-10.2	0

#ビル3
	412	2445.0	-68.0	90
	412	655.0	-68.0	90
	412	3695.0	68.0	270
	412	3765.0	-68.0	90
	412	3365.0	68.0	270
	412	585.0	68.0	270
	412	2375.0	68.0	270
	412	3435.0	-68.0	90

#ビル6
	415	3470.0	-60.0	0
	415	3470.0	60.0	180
	415	3330.0	-60.0	0
	415	3660.0	60.0	180
	415	2340.0	60.0	180
	415	3660.0	-60.0	0
	415	2340.0	-60.0	0
	415	3330.0	60.0	180
	415	2480.0	60.0	180
	415	3800.0	60.0	180
	415	2480.0	-60.0	0
	415	3800.0	-60.0	0
	415	550.0	-60.0	0
	415	550.0	60.0	180
	415	690.0	60.0	180
	415	690.0	-60.0	0

#ビル7
	416	2445.0	68.0	90
	416	655.0	68.0	90
	416	3365.0	-68.0	270
	416	2375.0	-68.0	270
	416	3765.0	68.0	90
	416	1904.8	-41.0	0
	416	3435.0	68.0	90
	416	3695.0	-68.0	270
	416	585.0	-68.0	270

#ビル10
	419	1951.5	-41.6	0

#横断歩道
	500	600.0	0.0	0
	500	1980.0	0.0	0
	500	630.0	0.0	0
	500	1200.0	0.0	0
	500	2420.0	0.0	0
	500	390.0	0.0	0
	500	3600.0	0.0	0
	500	3380.0	0.0	0
	500	2390.0	0.0	0
	500	2200.0	0.0	0
	500	1000.0	0.0	0
	500	3410.0	0.0	0
	500	800.0	0.0	0

#信号機(60k/h)
	503	400.0	-12.0	0
	503	390.0	12.0	180
	503	630.0	12.0	180
	503	610.0	-12.0	0
	503	3610.0	-12.0	0
	503	3600.0	12.0	180
	503	3390.0	-12.0	0
	503	3410.0	12.0	180
	503	2210.0	-12.0	0
	503	1000.0	12.0	180
	503	2200.0	12.0	180
	503	2400.0	-12.0	0
	503	1990.0	-12.0	0
	503	1980.0	12.0	180
	503	2420.0	12.0	180
	503	1010.0	-12.0	0
	503	1200.0	12.0	180
	503	1210.0	-12.0	0
	503	810.0	-12.0	0
	503	800.0	12.0	180

#交差点
	504	2410.0	0.0	0
	504	620.0	0.0	0
	504	3400.0	0.0	0

#踏切
	505	3730.0	0.0	0
	505	1390.0	0.0	0

#バス停（お客あり）
	511	850.0	-11.0	0
	511	4650.0	-11.2	0
	511	1450.0	-11.0	0
	511	488.0	-11.0	0
	511	2450.0	-11.0	0
	511	3833.0	-11.3	0
	511	1850.0	-11.0	0
	511	2050.0	-11.0	0
	511	2250.0	-11.0	0

#バス停（お客ランダム）
	512	1050.0	-11.0	0
	512	1650.0	-11.0	0

#環境車(路駐)
	590	2310.0	-9.0	0	(0 7)
	590	1430.0	-9.0	0	(0 1)
	590	480.0	-9.0	0	(0 5)
	590	2360.0	-9.0	0	(0 5)
	590	4080.0	-8.7	0	(0 10)
	590	530.0	-9.0	0	(0 1)
	590	1560.0	-9.0	0	(0 3)
	590	628.2	-29.3	90	(0 10)
	590	3561.3	-9.6	0	(0 3)
	590	2140.0	-9.0	0	(0 4)
	590	2110.0	-9.0	0	(0 2)
	590	2404.9	29.1	270	(0 5)
	590	2418.3	-30.2	90	(0 5)
	590	2190.0	-9.0	0	(0 1)
	590	2440.0	-9.0	0	(0 0)
	590	1170.0	-9.0	0	(0 4)
	590	1760.0	-9.0	0	(0 0)

#タクシー客
	600	960.0	-11.0	140

#警察官(ネズミ捕りおすわり)
	700	1604.0	-11.5	90

#警察官(信号無視監視)
	710	1818.9	-11.0	100
	710	3389.0	-12.1	100
	710	2208.9	-12.1	100
	710	1008.7	-12.1	100

#警察官(逆走監視)
	720	967.0	11.0	270
	720	1750.0	11.0	270
	720	1418.0	11.0	270

-1

#路面情報
#種別 車線番号 開始位置 終了位置
1	-2	700.0	780.0
1	-3	920.0	980.0
1	-2	1020.0	1080.0
1	-3	1480.0	1530.0
1	-3	2050.0	2170.0
1	-2	2220.0	2280.0
1	-3	2440.0	2500.0
1	-2	2670.0	2830.0
1	-3	2910.0	3060.0
1	-1	3110.0	3260.0
1	-3	3510.0	3560.0
