#
# Course01.txt
#
#	コースデータ
#

#制限速度(km/h)
50

#中央分離帯オブジェクト番号
(
	280	401
	420	409
	610	400
	780	409
	960	401
	1070	409
	1520	401
	1770	409
)

#ビルオブジェクト(AmbientObjectSpec.txtのオブジェクト番号)
(
	410 411 412 413 414 415 416 417 418 419
)

#コース座標列	double[]
(
	0.0	0.0	0.0	0
	0.0	0.0	50.0	0
	0.0	0.0	100.0	0
	0.0	0.0	150.0	0
	0.0	0.0	200.0	0
	0.0	0.0	250.0	0
	0.0	0.0	300.0	0
	0.0	5.0	350.0	0
	2.0	0.0	400.0	0
	0.0	0.0	450.0	0
	0.0	0.0	500.0	0
	0.0	0.0	550.0	0
	0.0	0.0	600.0	0
	0.0	0.0	650.0	0
	0.0	0.0	700.0	0
	0.0	0.0	750.0	0
	0.0	0.0	800.0	0
	0.0	0.0	850.0	0
	0.0	0.0	900.0	0
	0.0	0.0	950.0	0
	0.0	0.0	1000.0	1
	0.0	0.0	1050.0	2
	0.0	0.0	1100.0	2
	0.0	5.0	1150.0	2
	0.0	5.0	1200.0	2
	0.0	3.0	1250.0	2
	0.0	5.0	1300.0	2
	-5.0	5.0	1350.0	2
	0.0	0.0	1400.0	2
	0.0	0.0	1450.0	3
	0.0	0.0	1500.0	0
	0.0	0.0	1550.0	0
	0.0	0.0	1600.0	0
	3.0	0.0	1650.0	0
	0.0	0.0	1700.0	0
	0.0	0.0	1750.0	0
	0.0	0.0	1800.0	0
	0.0	0.0	1850.0	0
	0.0	0.0	1900.0	0
	0.0	0.0	1950.0	0
	0.0	0.0	2000.0	0
	0.0	0.0	2050.0	0
	0.0	0.0	2100.0	0
)

#環境オブジェクト
	#環境オブジェクト番号	 出現座標位置(y,x)	Y軸回転角度
	#int					 double[]			int

#障害物（コーン）
	22	662.8	-2.2	0
	22	662.8	-1.2	0
	22	660.8	-1.7	0

#歩道橋1(50k/h)
	31	390.0	0.0	0

#陸橋
	32	710.0	0.0	0

#アンダーパス
	33	1600.0	0.0	0

#河川（橋）
	34	830.0	0.0	0

#河川（鉄橋）
	35	500.0	0.0	0

#歩道橋2(50K/h)
	39	1790.0	0.0	0

#高架道看板
	41	1449.0	0.1	180
	41	1050.0	0.0	0

#制限速度標識柱型(50k/h)
	51	1503.0	-11.6	0
	51	688.0	-11.5	0
	51	216.0	-11.3	0

#制限速度標識柱型(80k/h)
	53	1093.0	-10.3	0

#ビル3
	412	565.0	68.0	270
	412	965.0	-68.0	90
	412	895.0	68.0	270
	412	635.0	-68.0	90

#ビル6
	415	1000.0	-60.0	0
	415	1000.0	60.0	180
	415	860.0	60.0	180
	415	860.0	-60.0	0
	415	670.0	-60.0	0
	415	670.0	60.0	180
	415	530.0	60.0	180
	415	530.0	-60.0	0

#ビル7
	416	565.0	-68.0	270
	416	965.0	68.0	90
	416	895.0	-68.0	270
	416	635.0	68.0	90

#横断歩道
	500	580.0	0.0	0
	500	610.0	0.0	0
	500	790.0	0.0	0
	500	320.0	0.0	0
	500	1550.0	0.0	0
	500	450.0	0.0	0

#信号機(50k/h)
	502	450.0	12.0	180
	502	320.0	12.0	180
	502	1550.0	12.0	180
	502	790.0	12.0	180
	502	800.0	-12.0	0
	502	330.0	-12.0	0
	502	590.0	-12.0	0
	502	1560.0	-12.0	0
	502	610.0	12.0	180
	502	460.0	-12.0	0

#交差点
	504	600.0	0.0	0

#踏切
	505	930.0	0.0	0

#バス停（お客あり）
	511	1671.0	-11.1	0
	511	282.0	-11.2	0
	511	1520.0	-11.3	0
	511	763.0	-11.4	0
	511	533.0	-11.2	0
	511	419.0	-11.1	0

#バス停（お客ランダム）
	512	665.0	-11.2	0

#環境車(路駐)
	590	725.0	-9.2	0	(0 5)
	590	712.0	-9.1	0	(0 2)
	590	670.8	-1.7	0	(0 10)
	590	608.0	-29.6	90	(0 0)
	590	582.0	31.1	270	(0 8)

#警察官(ネズミ捕りおすわり)
	700	864.0	-11.7	90
	700	1642.0	-11.7	90

#警察官(信号無視監視)
	710	584.0	-12.1	110
	710	1553.0	-12.2	110
	710	454.0	-12.2	110

#警察官(逆走監視)
	720	1570.0	12.1	270

-1

#路面情報
#種別 車線番号 開始位置 終了位置
1	-3	660.0	760.0
1	-2	670.0	740.0
1	-2	950.0	980.0
1	-1	1230.0	1310.0
1	-2	1610.0	1670.0

-1

