#
# Course03.txt
#
#	コースデータ
#

#制限速度(km/h)
60

#中央分離帯オブジェクト番号
(
	200	400
	400	401
	600	409
	800	401
	1000	409
	1190	401
	1400	400
	1600	401
	1800	409
	2000	401
	2200	400
	2400	409
	2600	401
	2900	400
	3000	409
	3200	401
	3400	400
	3600	409
	3800	401
	4000	400
	4200	409
	4400	401
	4600	400
	4800	409
	9999	400
)

#ビルオブジェクト(AmbientObjectSpec.txtのオブジェクト番号)
(
	410 411 412 413 414 415 416 417 418 419
)

#コース座標列	double[]
(
	0.0	0.0	0.0	0
	0.0	0.0	50.0	0
	0.0	0.0	100.0	0
	0.0	0.0	150.0	0
	0.0	0.0	200.0	0
	0.0	0.0	250.0	0
	4.0	0.0	300.0	0
	0.0	0.0	350.0	0
	0.0	0.0	400.0	0
	0.0	0.0	450.0	0
	0.0	0.0	500.0	0
	0.0	0.0	550.0	0
	10.0	0.0	600.0	0
	20.0	3.0	650.0	0
	20.0	0.0	700.0	0
	20.0	-3.0	750.0	0
	10.0	0.0	800.0	0
	10.0	0.0	850.0	0
	20.0	0.0	900.0	0
	20.0	-4.0	950.0	0
	10.0	-10.0	1000.0	0
	10.0	-10.0	1050.0	0
	0.0	-2.0	1100.0	0
	0.0	0.0	1150.0	0
	0.0	0.0	1200.0	0
	0.0	0.0	1250.0	0
	0.0	0.0	1300.0	0
	0.0	0.0	1350.0	0
	0.0	0.0	1400.0	0
	0.0	0.0	1450.0	0
	-1.0	0.0	1500.0	0
	-1.0	0.0	1550.0	0
	-2.0	0.0	1600.0	0
	-2.0	0.0	1650.0	0
	-3.0	0.0	1700.0	0
	-3.0	0.0	1750.0	0
	-4.0	0.0	1800.0	0
	-4.0	0.0	1850.0	0
	-3.0	0.0	1900.0	0
	-3.0	0.0	1950.0	0
	-4.0	0.0	2000.0	0
	-4.0	0.0	2050.0	0
	-5.0	0.0	2100.0	0
	-5.0	0.0	2150.0	0
	-4.0	-2.0	2200.0	0
	-4.0	0.0	2250.0	0
	-3.0	0.0	2300.0	0
	-3.0	2.0	2350.0	0
	0.0	0.0	2400.0	0
	-1.0	0.0	2450.0	0
	-1.0	0.0	2500.0	0
	-1.0	0.0	2550.0	0
	0.0	0.0	2600.0	0
	0.0	0.0	2650.0	0
	0.0	0.0	2700.0	0
	0.0	0.0	2750.0	0
	0.0	0.0	2800.0	0
	0.0	0.0	2850.0	0
	0.0	0.0	2900.0	0
	0.0	0.0	2950.0	0
	10.0	1.0	3000.0	0
	10.0	1.0	3050.0	0
	30.0	3.0	3100.0	0
	30.0	3.0	3150.0	0
	50.0	5.0	3200.0	0
	50.0	5.0	3250.0	0
	30.0	4.0	3300.0	0
	3.0	1.0	3350.0	0
	0.0	0.0	3400.0	0
	0.0	0.0	3450.0	0
	0.0	0.0	3500.0	0
	0.0	0.0	3550.0	0
	0.0	3.0	3600.0	0
	0.0	1.0	3650.0	0
	0.0	0.0	3700.0	0
	0.0	0.0	3750.0	0
	-20.0	1.0	3800.0	0
	-20.0	1.0	3850.0	0
	-20.0	0.0	3900.0	0
	-20.0	0.0	3950.0	0
	0.0	0.0	4000.0	0
	0.0	0.0	4050.0	0
	0.0	0.0	4100.0	0
	0.0	0.0	4150.0	0
	0.0	0.0	4200.0	0
	0.0	0.0	4250.0	0
	0.0	0.0	4300.0	0
	0.0	0.0	4350.0	0
	0.0	0.0	4400.0	0
	0.0	0.0	4450.0	0
	0.0	0.0	4500.0	0
	0.0	0.0	4550.0	0
	0.0	0.0	4600.0	0
)

#環境オブジェクト
	#環境オブジェクト番号	 出現座標位置(y,x)	Y軸回転角度
	#int					 double[]			int

#女性１(ワンピース)
	10	355.0	-12.0	0

#女性２(女子高生)
	11	1465.0	-13.0	0
	11	2570.0	-11.0	180

#警察官(ダミー)
	14	4044.7	-12.4	90
	14	2845.8	-12.4	90
	14	1413.2	-12.2	90

#工事バリケードトラ
	20	2842.0	-12.0	0
	20	2714.2	-8.1	0
	20	2691.0	-9.7	0
	20	1800.0	-12.0	0
	20	4042.0	-12.0	0

#工事バリケード山形
	21	1441.5	-1.3	0
	21	678.0	-3.0	0
	21	672.0	-2.5	0
	21	662.0	-1.8	0
	21	652.0	-1.2	0
	21	1447.0	-2.0	0

#障害物（コーン）
	22	3355.0	-1.5	0
	22	3375.0	-2.8	0
	22	3365.0	-2.0	0

#看板
	23	610.0	-12.0	0
	23	3310.0	-12.0	0
	23	1410.0	-12.0	0

#歩行者専用道路増設路
	25	2750.0	-9.0	0

#陸橋
	32	4200.0	0.0	0
	32	3200.0	0.0	0

#アンダーパス
	33	850.0	0.0	0

#畑
	36	1600.0	0.0	0
	36	1700.0	0.0	0
	36	1800.0	0.0	0
	36	2500.0	0.0	0
	36	2600.0	0.0	0
	36	2700.0	0.0	0
	36	1400.0	0.0	0
	36	2900.0	0.0	0
	36	2800.0	0.0	0

#歩道橋1(60K/h)
	37	900.0	0.0	0
	37	2200.0	0.0	0
	37	1340.0	0.0	0
	37	1100.0	0.0	0

#歩道橋2(60K/h)
	40	2540.0	0.0	0
	40	3850.0	0.0	0
	40	3050.0	0.0	0

#制限速度標識柱型(60k/h)
	52	1258.0	-11.4	0
	52	1720.0	-11.0	0
	52	2220.0	-11.0	0
	52	2520.0	-11.0	0
	52	3220.0	-11.0	0
	52	3720.0	-11.0	0
	52	4220.0	-11.0	0
	52	720.0	-11.0	0
	52	220.0	-11.0	0

#ビル2
	411	2971.0	-44.2	0

#ビル3
	412	2035.0	-68.0	90
	412	505.0	-68.0	90
	412	1965.0	68.0	270
	412	1185.0	68.0	270
	412	3465.0	68.0	270
	412	3535.0	-68.0	90
	412	1255.0	-68.0	90
	412	435.0	68.0	270

#ビル6
	415	2070.0	-60.0	0
	415	2070.0	60.0	180
	415	1290.0	-60.0	0
	415	540.0	-60.0	0
	415	540.0	60.0	180
	415	1290.0	60.0	180
	415	400.0	-60.0	0
	415	1930.0	-60.0	0
	415	1930.0	60.0	180
	415	1150.0	60.0	180
	415	1150.0	-60.0	0
	415	400.0	60.0	180
	415	3430.0	60.0	180
	415	3430.0	-60.0	0
	415	3570.0	-60.0	0
	415	3570.0	60.0	180

#ビル7
	416	505.0	68.0	90
	416	3016.3	-44.6	0
	416	3212.5	-65.0	0
	416	435.0	-68.0	270
	416	3465.0	-68.0	270
	416	3535.0	68.0	90
	416	1255.0	68.0	90
	416	1185.0	-68.0	270
	416	1965.0	-68.0	270
	416	2035.0	68.0	90

#横断歩道
	500	3510.0	0.0	0
	500	3480.0	0.0	0
	500	1200.0	0.0	0
	500	450.0	0.0	0
	500	3800.0	0.0	0
	500	480.0	0.0	0
	500	3000.0	0.0	0
	500	1230.0	0.0	0
	500	800.0	0.0	0
	500	4100.0	0.0	0
	500	2600.0	0.0	0

#信号機(60k/h)
	503	1230.0	12.0	180
	503	3510.0	12.0	180
	503	1210.0	-12.0	0
	503	3490.0	-12.0	0
	503	4110.0	-12.0	0
	503	460.0	-12.0	0
	503	3800.0	12.0	180
	503	3810.0	-12.0	0
	503	480.0	12.0	180
	503	4100.0	12.0	180
	503	3010.0	-12.0	0
	503	2610.0	-12.0	0
	503	800.0	12.0	180
	503	2600.0	12.0	180
	503	810.0	-12.0	0
	503	3000.0	12.0	180

#交差点
	504	3500.0	0.0	0
	504	1220.0	0.0	0
	504	470.0	0.0	0

#踏切
	505	2000.0	0.0	0

#バス停（お客あり）
	511	4180.0	-11.0	0
	511	2380.0	-11.0	0
	511	3580.0	-11.0	0
	511	1480.0	-11.0	0
	511	3880.0	-11.0	0
	511	580.0	-11.0	0
	511	3280.0	-11.0	0
	511	1180.0	-11.0	0
	511	1780.0	-11.0	0
	511	2980.0	-11.0	0

#バス停（お客ランダム）
	512	2680.0	-11.0	0
	512	2080.0	-11.0	0
	512	880.0	-11.0	0

#環境車(路駐)
	590	1420.0	-9.0	0	(0 3)
	590	3750.0	-9.0	0	(0 6)
	590	1215.0	30.0	270	(0 9)
	590	1030.0	-9.0	0	(0 1)
	590	2250.0	-9.0	0	(0 2)
	590	840.0	-9.0	0	(0 5)
	590	685.0	-2.0	0	(0 10)
	590	1740.0	-9.0	0	(0 0)
	590	478.2	-27.8	90	(0 4)
	590	475.1	-31.8	90	(0 6)
	590	1452.7	-1.6	0	(0 10)
	590	3508.2	-29.8	90	(0 4)
	590	1461.3	-1.6	0	(0 10)
	590	3440.0	-9.0	0	(0 1)
	590	3385.0	-2.0	0	(0 10)
	590	461.7	29.1	270	(0 5)

#タクシー客
	600	850.0	-11.0	140

#警察官(ネズミ捕りおすわり)
	700	3053.0	-12.0	90
	700	3853.0	-12.0	90
	700	1801.0	-12.0	90
	700	2543.0	-12.0	90
	700	903.0	-12.0	90

#警察官(信号無視監視)
	710	3805.0	-12.0	150
	710	4105.0	-12.0	150
	710	1205.0	-12.0	150

#警察官(逆走監視)
	720	3205.0	12.0	240
	720	3805.0	12.0	240

-1

#路面情報
#種別 車線番号 開始位置 終了位置
1	-3	680.0	730.0
1	-3	1440.0	1550.0
1	-2	1600.0	1720.0
1	-3	3340.0	3460.0

-1

